Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
1703,CA-2017-540041,27/08/2017,01/09/2017,Second Class,BB-91095,Customer BB-91095,Corporate,United States,San Francisco,Illinois,93887,West,TEC-MA-33440117,Technology,Machines,Machines Item 81,887.37
1704,CA-2015-992525,25/07/2015,29/07/2015,Same Day,CC-28202,Customer CC-28202,Corporate,United States,Los Angeles,Illinois,62728,Central,FUR-CH-91844823,Furniture,Chairs,Chairs Item 95,188.38
1705,CA-2015-305066,07/10/2015,11/10/2015,Standard Class,BB-54168,Customer BB-54168,Home Office,United States,Philadelphia,California,89950,East,TEC-PH-88484033,Technology,Phones,Phones Item 70,286.55
1706,CA-2017-743649,28/11/2017,29/11/2017,Standard Class,AA-11939,Customer AA-11939,Corporate,United States,New York City,Texas,53047,West,TEC-CO-66239642,Technology,Copiers,Copiers Item 98,550.85
1707,CA-2017-864584,02/04/2017,03/04/2017,First Class,DD-86288,Customer DD-86288,Corporate,United States,Chicago,New York,87896,West,TEC-AC-41783139,Technology,Accessories,Accessories Item 37,953.33
1708,CA-2018-547423,12/02/2018,15/02/2018,First Class,DD-17713,Customer DD-17713,Home Office,United States,Los Angeles,New York,85340,West,TEC-PH-66940875,Technology,Phones,Phones Item 80,249.62
1709,CA-2018-100386,28/06/2018,29/06/2018,First Class,CC-52041,Customer CC-52041,Home Office,United States,New York City,New York,99907,West,TEC-PH-15480123,Technology,Phones,Phones Item 86,307.79
1710,CA-2018-192028,25/04/2018,28/04/2018,Standard Class,AA-47344,Customer AA-47344,Home Office,United States,Seattle,Illinois,26390,East,OFF-AP-78698921,Office Supplies,Appliances,Appliances Item 83,81.74
1711,CA-2015-514781,26/05/2015,29/05/2015,Standard Class,BB-62495,Customer BB-62495,Consumer,United States,Los Angeles,California,23915,East,TEC-MA-16338712,Technology,Machines,Machines Item 38,146.67
1712,CA-2017-974358,05/07/2017,08/07/2017,Second Class,CC-92628,Customer CC-92628,Consumer,United States,Chicago,Illinois,20991,South,FUR-TA-37386895,Furniture,Tables,Tables Item 83,141.48
1713,CA-2015-977063,16/08/2015,17/08/2015,First Class,CC-94065,Customer CC-94065,Home Office,United States,Philadelphia,Texas,40006,South,TEC-PH-30162096,Technology,Phones,Phones Item 45,510.41
1714,CA-2017-375646,10/06/2017,13/06/2017,Same Day,AA-79893,Customer AA-79893,Consumer,United States,Houston,Pennsylvania,95426,East,FUR-FU-81590718,Furniture,Furnishings,Furnishings Item 93,568.51
1715,CA-2016-905195,01/06/2016,06/06/2016,Standard Class,CC-52661,Customer CC-52661,Corporate,United States,Seattle,Pennsylvania,18862,West,FUR-TA-62789495,Furniture,Tables,Tables Item 59,505.33
1716,CA-2018-852729,29/01/2018,04/02/2018,Second Class,CC-86648,Customer CC-86648,Home Office,United States,Chicago,California,41317,South,FUR-FU-13438994,Furniture,Furnishings,Furnishings Item 92,505.1
1717,CA-2018-256946,27/04/2018,01/05/2018,First Class,AA-58738,Customer AA-58738,Consumer,United States,Chicago,Illinois,60105,South,OFF-PA-49107048,Office Supplies,Paper,Paper Item 2,136.48
1718,CA-2016-634255,17/03/2016,19/03/2016,Second Class,BB-87316,Customer BB-87316,Corporate,United States,New York City,Washington,75434,South,TEC-MA-87801558,Technology,Machines,Machines Item 29,358.58
1719,CA-2015-832452,18/02/2015,21/02/2015,First Class,DD-42060,Customer DD-42060,Home Office,United States,San Francisco,Illinois,91185,West,OFF-BI-72204702,Office Supplies,Binders,Binders Item 21,129.61
1720,CA-2018-289880,31/10/2018,02/11/2018,Standard Class,DD-49184,Customer DD-49184,Home Office,United States,San Francisco,Texas,52224,East,TEC-CO-63008580,Technology,Copiers,Copiers Item 64,267.76
1721,CA-2016-917475,17/07/2016,18/07/2016,Standard Class,DD-32149,Customer DD-32149,Corporate,United States,New York City,Pennsylvania,19237,East,FUR-BO-50714315,Furniture,Bookcases,Bookcases Item 22,210.67
1722,CA-2015-294753,08/02/2015,13/02/2015,Same Day,BB-91675,Customer BB-91675,Consumer,United States,Houston,Pennsylvania,27844,Central,FUR-BO-90115844,Furniture,Bookcases,Bookcases Item 84,386.51
1723,CA-2018-289639,22/11/2018,25/11/2018,First Class,CC-58698,Customer CC-58698,Home Office,United States,Seattle,Washington,76406,East,FUR-BO-93454078,Furniture,Bookcases,Bookcases Item 41,321.41
1724,CA-2015-556930,12/11/2015,14/11/2015,First Class,AA-94398,Customer AA-94398,Home Office,United States,Houston,California,32256,South,OFF-BI-79899898,Office Supplies,Binders,Binders Item 75,90.73
1725,CA-2017-156520,26/02/2017,01/03/2017,Standard Class,DD-39702,Customer DD-39702,Consumer,United States,Philadelphia,New York,91479,South,FUR-BO-12825308,Furniture,Bookcases,Bookcases Item 49,547.51
1726,CA-2018-232086,05/01/2018,08/01/2018,Same Day,CC-56410,Customer CC-56410,Home Office,United States,Seattle,Washington,69580,Central,TEC-MA-92471583,Technology,Machines,Machines Item 53,841.39
1727,CA-2017-851949,10/08/2017,14/08/2017,Standard Class,BB-67540,Customer BB-67540,Consumer,United States,New York City,Illinois,94710,East,FUR-TA-75921737,Furniture,Tables,Tables Item 33,863.14
1728,CA-2015-720703,18/10/2015,24/10/2015,Standard Class,BB-71961,Customer BB-71961,Consumer,United States,Los Angeles,New York,67977,South,TEC-AC-92681083,Technology,Accessories,Accessories Item 95,518.21
1729,CA-2017-530291,13/02/2017,15/02/2017,Standard Class,AA-61190,Customer AA-61190,Consumer,United States,Houston,California,60190,Central,OFF-AR-43606631,Office Supplies,Art,Art Item 19,43.48
1730,CA-2018-963175,29/01/2018,31/01/2018,First Class,CC-90297,Customer CC-90297,Home Office,United States,Chicago,Pennsylvania,66525,West,TEC-AC-16761904,Technology,Accessories,Accessories Item 8,245.29
1731,CA-2015-793888,04/03/2015,07/03/2015,Same Day,CC-40435,Customer CC-40435,Home Office,United States,Houston,New York,33774,West,OFF-PA-17289477,Office Supplies,Paper,Paper Item 57,13.53
1732,CA-2017-181244,06/12/2017,12/12/2017,First Class,DD-81057,Customer DD-81057,Corporate,United States,Houston,Texas,70744,East,OFF-AR-13502705,Office Supplies,Art,Art Item 97,150.1
1733,CA-2016-424430,29/08/2016,01/09/2016,Same Day,BB-80451,Customer BB-80451,Home Office,United States,Los Angeles,Washington,60155,South,OFF-BI-16305747,Office Supplies,Binders,Binders Item 96,36.91
1734,CA-2015-252724,07/11/2015,08/11/2015,First Class,DD-12251,Customer DD-12251,Consumer,United States,Philadelphia,Washington,13652,South,FUR-FU-81161623,Furniture,Furnishings,Furnishings Item 57,48.6
1735,CA-2017-600285,20/12/2017,26/12/2017,Standard Class,BB-46646,Customer BB-46646,Consumer,United States,Philadelphia,California,66474,East,FUR-BO-94425328,Furniture,Bookcases,Bookcases Item 10,529.16
1736,CA-2015-864635,25/05/2015,30/05/2015,First Class,DD-68147,Customer DD-68147,Consumer,United States,San Francisco,New York,67123,South,TEC-MA-45003393,Technology,Machines,Machines Item 41,493.67
1737,CA-2017-591958,12/12/2017,15/12/2017,Standard Class,DD-36049,Customer DD-36049,Corporate,United States,New York City,Illinois,10041,South,FUR-CH-31470699,Furniture,Chairs,Chairs Item 58,439.71
1738,CA-2017-702914,06/01/2017,11/01/2017,Second Class,AA-75408,Customer AA-75408,Corporate,United States,San Francisco,California,48299,South,FUR-TA-24065233,Furniture,Tables,Tables Item 72,638.55
1739,CA-2017-829498,17/06/2017,21/06/2017,First Class,CC-21468,Customer CC-21468,Corporate,United States,Philadelphia,New York,51558,East,OFF-FA-34919109,Office Supplies,Fasteners,Fasteners Item 36,150.16
1740,CA-2018-303739,09/05/2018,11/05/2018,Second Class,BB-16754,Customer BB-16754,Home Office,United States,Philadelphia,Texas,49879,South,OFF-AP-13822528,Office Supplies,Appliances,Appliances Item 63,10.6
1741,CA-2016-685244,25/10/2016,29/10/2016,First Class,BB-65370,Customer BB-65370,Corporate,United States,Philadelphia,Texas,95921,Central,TEC-PH-58117436,Technology,Phones,Phones Item 15,197.68
1742,CA-2018-604186,28/03/2018,31/03/2018,Standard Class,CC-82622,Customer CC-82622,Corporate,United States,Los Angeles,Pennsylvania,44452,South,OFF-AR-64676045,Office Supplies,Art,Art Item 57,109.36
1743,CA-2016-592702,24/06/2016,29/06/2016,Standard Class,DD-72689,Customer DD-72689,Corporate,United States,Houston,Washington,85741,West,OFF-LA-98324790,Office Supplies,Labels,Labels Item 62,52.92
1744,CA-2016-721569,09/08/2016,12/08/2016,Standard Class,AA-27668,Customer AA-27668,Corporate,United States,Chicago,California,61386,South,OFF-FA-31402669,Office Supplies,Fasteners,Fasteners Item 51,117.04
1745,CA-2016-215201,14/11/2016,20/11/2016,Standard Class,BB-83268,Customer BB-83268,Home Office,United States,Houston,Texas,46619,West,TEC-CO-27905064,Technology,Copiers,Copiers Item 98,1380.97
1746,CA-2018-108615,24/08/2018,26/08/2018,Second Class,BB-86333,Customer BB-86333,Home Office,United States,San Francisco,Washington,85695,East,OFF-AR-17132919,Office Supplies,Art,Art Item 13,78.68
1747,CA-2018-497076,21/06/2018,25/06/2018,Standard Class,CC-67532,Customer CC-67532,Corporate,United States,Seattle,Texas,56364,East,TEC-MA-34662155,Technology,Machines,Machines Item 55,2750.36
1748,CA-2017-415552,06/04/2017,10/04/2017,Standard Class,DD-33401,Customer DD-33401,Corporate,United States,Los Angeles,Pennsylvania,37664,Central,FUR-CH-42635510,Furniture,Chairs,Chairs Item 8,600.72
1749,CA-2016-384663,03/11/2016,09/11/2016,Second Class,CC-45032,Customer CC-45032,Home Office,United States,San Francisco,Pennsylvania,80939,East,TEC-PH-48501074,Technology,Phones,Phones Item 89,3298.06
1750,CA-2017-170520,01/05/2017,07/05/2017,Standard Class,CC-30227,Customer CC-30227,Home Office,United States,San Francisco,Pennsylvania,57620,East,FUR-CH-73482548,Furniture,Chairs,Chairs Item 23,235.75
1751,CA-2018-898810,08/01/2018,09/01/2018,Second Class,CC-76001,Customer CC-76001,Corporate,United States,New York City,Illinois,95919,East,OFF-BI-40172701,Office Supplies,Binders,Binders Item 89,42.46
1752,CA-2018-596813,01/09/2018,07/09/2018,Same Day,CC-96606,Customer CC-96606,Home Office,United States,Chicago,Texas,67983,East,TEC-AC-45051279,Technology,Accessories,Accessories Item 73,913.14
1753,CA-2015-829192,06/05/2015,10/05/2015,Second Class,DD-28683,Customer DD-28683,Corporate,United States,Los Angeles,New York,41798,East,TEC-AC-88470197,Technology,Accessories,Accessories Item 31,823.8
1754,CA-2017-477007,13/02/2017,15/02/2017,Standard Class,BB-30818,Customer BB-30818,Corporate,United States,Chicago,New York,65019,South,OFF-LA-46292452,Office Supplies,Labels,Labels Item 22,26.38
1755,CA-2018-548298,15/12/2018,19/12/2018,Same Day,CC-95865,Customer CC-95865,Corporate,United States,Houston,Washington,39717,East,OFF-PA-76439068,Office Supplies,Paper,Paper Item 11,120.62
1756,CA-2018-853550,05/02/2018,09/02/2018,Standard Class,BB-51065,Customer BB-51065,Consumer,United States,Seattle,California,94169,East,OFF-AR-55652151,Office Supplies,Art,Art Item 26,39.16
1757,CA-2015-302055,15/05/2015,18/05/2015,Same Day,AA-78373,Customer AA-78373,Home Office,United States,San Francisco,California,83439,West,OFF-LA-23872821,Office Supplies,Labels,Labels Item 35,95.03
1758,CA-2016-850506,28/09/2016,29/09/2016,Same Day,BB-48963,Customer BB-48963,Home Office,United States,Philadelphia,California,98203,West,TEC-MA-84855079,Technology,Machines,Machines Item 53,1005.42
1759,CA-2015-967074,05/07/2015,06/07/2015,First Class,AA-57070,Customer AA-57070,Home Office,United States,Chicago,Pennsylvania,58563,South,TEC-MA-54407629,Technology,Machines,Machines Item 63,278.24
1760,CA-2016-975853,13/03/2016,16/03/2016,First Class,BB-11325,Customer BB-11325,Home Office,United States,San Francisco,Illinois,23708,South,OFF-BI-97716729,Office Supplies,Binders,Binders Item 44,153.14
1761,CA-2018-968458,25/02/2018,28/02/2018,Same Day,DD-58125,Customer DD-58125,Corporate,United States,New York City,Texas,64917,South,FUR-FU-88364318,Furniture,Furnishings,Furnishings Item 82,455.67
1762,CA-2017-825896,07/11/2017,12/11/2017,Same Day,AA-28910,Customer AA-28910,Corporate,United States,Chicago,Washington,80109,West,FUR-TA-71978926,Furniture,Tables,Tables Item 24,1013.61
1763,CA-2015-777620,19/06/2015,20/06/2015,Standard Class,AA-75370,Customer AA-75370,Corporate,United States,Houston,Texas,80408,East,OFF-AR-83267516,Office Supplies,Art,Art Item 19,220.83
1764,CA-2018-728569,08/08/2018,13/08/2018,Standard Class,CC-90292,Customer CC-90292,Consumer,United States,Chicago,Illinois,42777,West,FUR-BO-20309874,Furniture,Bookcases,Bookcases Item 96,1365.12
1765,CA-2017-833990,27/05/2017,02/06/2017,First Class,CC-44720,Customer CC-44720,Corporate,United States,New York City,Washington,30745,East,TEC-CO-49365515,Technology,Copiers,Copiers Item 75,503.92
1766,CA-2015-696098,02/05/2015,03/05/2015,Second Class,BB-93018,Customer BB-93018,Home Office,United States,Houston,Pennsylvania,56264,Central,OFF-BI-54378102,Office Supplies,Binders,Binders Item 15,120.18
1767,CA-2016-544530,27/02/2016,01/03/2016,Same Day,DD-74924,Customer DD-74924,Corporate,United States,Chicago,California,74418,East,FUR-FU-50890565,Furniture,Furnishings,Furnishings Item 36,855.01
1768,CA-2016-301099,24/12/2016,25/12/2016,Second Class,AA-42915,Customer AA-42915,Home Office,United States,Houston,California,84707,East,TEC-CO-41627084,Technology,Copiers,Copiers Item 82,2921.91
1769,CA-2015-730284,26/08/2015,29/08/2015,Second Class,DD-48790,Customer DD-48790,Corporate,United States,Philadelphia,Illinois,74510,West,TEC-MA-36915694,Technology,Machines,Machines Item 12,921.83
1770,CA-2015-525133,17/11/2015,21/11/2015,Standard Class,BB-38014,Customer BB-38014,Corporate,United States,Los Angeles,Pennsylvania,94854,Central,OFF-LA-86802648,Office Supplies,Labels,Labels Item 62,119.25
1771,CA-2017-889172,10/02/2017,15/02/2017,Same Day,BB-49140,Customer BB-49140,Home Office,United States,Los Angeles,Texas,52307,West,OFF-LA-24588337,Office Supplies,Labels,Labels Item 23,231.89
1772,CA-2015-498293,13/07/2015,15/07/2015,Standard Class,BB-13056,Customer BB-13056,Corporate,United States,San Francisco,California,70070,East,FUR-CH-64704135,Furniture,Chairs,Chairs Item 74,332.15
1773,CA-2017-130875,04/03/2017,09/03/2017,Second Class,AA-91255,Customer AA-91255,Corporate,United States,Houston,Washington,64375,South,OFF-AP-24365907,Office Supplies,Appliances,Appliances Item 51,98.18
1774,CA-2017-388059,10/10/2017,16/10/2017,Second Class,CC-93336,Customer CC-93336,Consumer,United States,Chicago,Washington,14618,West,OFF-BI-15404625,Office Supplies,Binders,Binders Item 17,55.88
1775,CA-2016-226695,03/02/2016,05/02/2016,First Class,BB-28917,Customer BB-28917,Corporate,United States,Houston,Texas,79192,West,FUR-BO-51558672,Furniture,Bookcases,Bookcases Item 48,153.58
1776,CA-2017-636710,07/12/2017,09/12/2017,Same Day,DD-92919,Customer DD-92919,Corporate,United States,Houston,Texas,66804,West,FUR-CH-71731403,Furniture,Chairs,Chairs Item 20,1140.65
1777,CA-2017-361844,15/12/2017,17/12/2017,First Class,CC-96920,Customer CC-96920,Consumer,United States,Los Angeles,Washington,56863,Central,OFF-AP-36418775,Office Supplies,Appliances,Appliances Item 31,125.77
1778,CA-2017-450499,08/09/2017,09/09/2017,Second Class,CC-52428,Customer CC-52428,Corporate,United States,New York City,Pennsylvania,33143,South,TEC-MA-11396286,Technology,Machines,Machines Item 40,420.06
1779,CA-2016-132317,20/09/2016,24/09/2016,First Class,AA-81769,Customer AA-81769,Corporate,United States,Seattle,New York,88124,Central,OFF-BI-15811091,Office Supplies,Binders,Binders Item 64,152.35
1780,CA-2018-554600,13/07/2018,17/07/2018,First Class,AA-31560,Customer AA-31560,Home Office,United States,Los Angeles,Pennsylvania,48858,Central,FUR-FU-86724770,Furniture,Furnishings,Furnishings Item 78,674.91
1781,CA-2015-593011,28/07/2015,31/07/2015,Second Class,BB-43374,Customer BB-43374,Home Office,United States,New York City,New York,86711,Central,FUR-CH-13562275,Furniture,Chairs,Chairs Item 88,273.2
1782,CA-2017-655623,14/05/2017,20/05/2017,Same Day,DD-33461,Customer DD-33461,Consumer,United States,Philadelphia,Pennsylvania,37894,South,OFF-PA-37575824,Office Supplies,Paper,Paper Item 89,157.23
1783,CA-2017-404154,14/05/2017,19/05/2017,Second Class,AA-18155,Customer AA-18155,Consumer,United States,Philadelphia,New York,57256,South,OFF-AP-14721030,Office Supplies,Appliances,Appliances Item 74,40.9
1784,CA-2016-828735,16/06/2016,17/06/2016,Standard Class,AA-58462,Customer AA-58462,Home Office,United States,New York City,Illinois,73983,Central,FUR-BO-96996754,Furniture,Bookcases,Bookcases Item 1,265.76
1785,CA-2018-608748,11/04/2018,13/04/2018,Standard Class,AA-79778,Customer AA-79778,Corporate,United States,New York City,Illinois,62746,South,TEC-AC-62112975,Technology,Accessories,Accessories Item 31,105.91
1786,CA-2016-983039,09/11/2016,12/11/2016,Second Class,DD-84255,Customer DD-84255,Consumer,United States,Chicago,Washington,29366,South,TEC-AC-28168287,Technology,Accessories,Accessories Item 66,1020.38
1787,CA-2016-517221,13/10/2016,14/10/2016,Standard Class,DD-90630,Customer DD-90630,Consumer,United States,San Francisco,Illinois,82346,West,OFF-AP-45253523,Office Supplies,Appliances,Appliances Item 42,35.53
1788,CA-2016-700012,12/01/2016,16/01/2016,Standard Class,BB-62413,Customer BB-62413,Home Office,United States,San Francisco,Pennsylvania,70128,Central,OFF-AR-34251978,Office Supplies,Art,Art Item 42,57.14
1789,CA-2016-747918,21/01/2016,24/01/2016,First Class,DD-28672,Customer DD-28672,Consumer,United States,Los Angeles,Illinois,77254,South,OFF-FA-99743210,Office Supplies,Fasteners,Fasteners Item 53,13.04
1790,CA-2018-405612,09/09/2018,10/09/2018,Standard Class,DD-32899,Customer DD-32899,Home Office,United States,New York City,New York,10283,East,OFF-BI-70763723,Office Supplies,Binders,Binders Item 42,17.23
1791,CA-2016-724623,13/07/2016,14/07/2016,Second Class,BB-91595,Customer BB-91595,Consumer,United States,Los Angeles,Texas,29242,West,OFF-BI-76288281,Office Supplies,Binders,Binders Item 11,230.37
1792,CA-2015-755067,21/08/2015,27/08/2015,First Class,AA-60981,Customer AA-60981,Home Office,United States,Los Angeles,Washington,57295,South,TEC-PH-96084875,Technology,Phones,Phones Item 50,1075.2
1793,CA-2016-815300,08/09/2016,12/09/2016,First Class,CC-68086,Customer CC-68086,Corporate,United States,Seattle,Washington,21666,West,TEC-CO-35977884,Technology,Copiers,Copiers Item 22,675.02
